y,x,col_val,col_var,period,first_year,last_year
1.99236689210489,2.5,8.5,GDP,1969 - 2014,1969,2014
0.324546068194798,-1.5,10,GDP,1969 - 2014,1969,2014
-0.0156190513314742,-1,10,GDP,1969 - 2014,1969,2014
-0.355784170857749,-0.5,10,GDP,1969 - 2014,1969,2014
-0.695949290384023,0,10,GDP,1969 - 2014,1969,2014
-1.0361144099103,0.5,10,GDP,1969 - 2014,1969,2014
-1.37627952943657,1,10,GDP,1969 - 2014,1969,2014
-1.71644464896285,1.5,10,GDP,1969 - 2014,1969,2014
-2.05660976848912,2,10,GDP,1969 - 2014,1969,2014
-2.3967748880154,2.5,10,GDP,1969 - 2014,1969,2014
4.45379631521588,5.5,-2,ECI,1969 - 2014,1969,2014
4.03278685660535,6,-2,ECI,1969 - 2014,1969,2014
3.61177739799481,6.5,-2,ECI,1969 - 2014,1969,2014
3.19076793938428,7,-2,ECI,1969 - 2014,1969,2014
2.76975848077375,7.5,-2,ECI,1969 - 2014,1969,2014
2.34874902216321,8,-2,ECI,1969 - 2014,1969,2014
1.92773956355267,8.5,-2,ECI,1969 - 2014,1969,2014
1.50673010494214,9,-2,ECI,1969 - 2014,1969,2014
1.08572064633161,9.5,-2,ECI,1969 - 2014,1969,2014
0.664711187721075,10,-2,ECI,1969 - 2014,1969,2014
0.243701729110541,10.5,-2,ECI,1969 - 2014,1969,2014
7.26128704282903,5.5,0,ECI,1969 - 2014,1969,2014
6.37714967247203,6,0,ECI,1969 - 2014,1969,2014
5.49301230211502,6.5,0,ECI,1969 - 2014,1969,2014
4.60887493175801,7,0,ECI,1969 - 2014,1969,2014
3.72473756140101,7.5,0,ECI,1969 - 2014,1969,2014
2.840600191044,8,0,ECI,1969 - 2014,1969,2014
1.956462820687,8.5,0,ECI,1969 - 2014,1969,2014
1.07232545032999,9,0,ECI,1969 - 2014,1969,2014
0.188188079972983,9.5,0,ECI,1969 - 2014,1969,2014
-0.695949290384023,10,0,ECI,1969 - 2014,1969,2014
-1.58008666074103,10.5,0,ECI,1969 - 2014,1969,2014
10.0687777704422,5.5,2,ECI,1969 - 2014,1969,2014
8.72151248833871,6,2,ECI,1969 - 2014,1969,2014
7.37424720623523,6.5,2,ECI,1969 - 2014,1969,2014
6.02698192413175,7,2,ECI,1969 - 2014,1969,2014
4.67971664202827,7.5,2,ECI,1969 - 2014,1969,2014
3.33245135992479,8,2,ECI,1969 - 2014,1969,2014
1.98518607782132,8.5,2,ECI,1969 - 2014,1969,2014
0.637920795717836,9,2,ECI,1969 - 2014,1969,2014
-0.709344486385643,9.5,2,ECI,1969 - 2014,1969,2014
-2.05660976848912,10,2,ECI,1969 - 2014,1969,2014
-3.4038750505926,10.5,2,ECI,1969 - 2014,1969,2014
3.75218954289055,-2,7,GDP,1970 - 2014,1970,2014
4.10378663020865,-1,7,GDP,1970 - 2014,1970,2014
4.45538371752675,0,7,GDP,1970 - 2014,1970,2014
4.80698080484485,1,7,GDP,1970 - 2014,1970,2014
5.15857789216295,2,7,GDP,1970 - 2014,1970,2014
5.51017497948105,3,7,GDP,1970 - 2014,1970,2014
2.34494260695869,-2,8.5,GDP,1970 - 2014,1970,2014
2.18178642179688,-1,8.5,GDP,1970 - 2014,1970,2014
2.01863023663506,0,8.5,GDP,1970 - 2014,1970,2014
1.85547405147325,1,8.5,GDP,1970 - 2014,1970,2014
1.69231786631143,2,8.5,GDP,1970 - 2014,1970,2014
1.52916168114962,3,8.5,GDP,1970 - 2014,1970,2014
0.93769567102683,-2,10,GDP,1970 - 2014,1970,2014
0.259786213385099,-1,10,GDP,1970 - 2014,1970,2014
-0.41812324425663,0,10,GDP,1970 - 2014,1970,2014
-1.09603270189836,1,10,GDP,1970 - 2014,1970,2014
-1.77394215954009,2,10,GDP,1970 - 2014,1970,2014
-2.45185161718182,3,10,GDP,1970 - 2014,1970,2014
4.69035416684513,6,-2,ECI,1970 - 2014,1970,2014
3.75218954289055,7,-2,ECI,1970 - 2014,1970,2014
2.81402491893598,8,-2,ECI,1970 - 2014,1970,2014
1.8758602949814,9,-2,ECI,1970 - 2014,1970,2014
0.93769567102683,10,-2,ECI,1970 - 2014,1970,2014
-0.000468952927742627,11,-2,ECI,1970 - 2014,1970,2014
-0.938633576882316,12,-2,ECI,1970 - 2014,1970,2014
6.07988603812121,6,0,ECI,1970 - 2014,1970,2014
4.45538371752675,7,0,ECI,1970 - 2014,1970,2014
2.83088139693229,8,0,ECI,1970 - 2014,1970,2014
1.20637907633783,9,0,ECI,1970 - 2014,1970,2014
-0.41812324425663,10,0,ECI,1970 - 2014,1970,2014
-2.04262556485109,11,0,ECI,1970 - 2014,1970,2014
-3.66712788544555,12,0,ECI,1970 - 2014,1970,2014
7.4694179093973,6,2,ECI,1970 - 2014,1970,2014
5.15857789216295,7,2,ECI,1970 - 2014,1970,2014
2.84773787492861,8,2,ECI,1970 - 2014,1970,2014
0.536897857694259,9,2,ECI,1970 - 2014,1970,2014
-1.77394215954009,10,2,ECI,1970 - 2014,1970,2014
-4.08478217677444,11,2,ECI,1970 - 2014,1970,2014
-6.39562219400878,12,2,ECI,1970 - 2014,1970,2014
4.11179730631654,-2,7,GDP,1971 - 2014,1971,2014
4.30789214590479,-1,7,GDP,1971 - 2014,1971,2014
4.50398698549305,0,7,GDP,1971 - 2014,1971,2014
4.7000818250813,1,7,GDP,1971 - 2014,1971,2014
4.89617666466956,2,7,GDP,1971 - 2014,1971,2014
5.09227150425781,3,7,GDP,1971 - 2014,1971,2014
2.49328391347182,-2,8.5,GDP,1971 - 2014,1971,2014
2.24557380946243,-1,8.5,GDP,1971 - 2014,1971,2014
1.99786370545304,0,8.5,GDP,1971 - 2014,1971,2014
1.75015360144366,1,8.5,GDP,1971 - 2014,1971,2014
1.50244349743427,2,8.5,GDP,1971 - 2014,1971,2014
1.25473339342488,3,8.5,GDP,1971 - 2014,1971,2014
0.874770520627096,-2,10,GDP,1971 - 2014,1971,2014
0.183255473020067,-1,10,GDP,1971 - 2014,1971,2014
-0.508259574586962,0,10,GDP,1971 - 2014,1971,2014
-1.19977462219399,1,10,GDP,1971 - 2014,1971,2014
-1.89128966980102,2,10,GDP,1971 - 2014,1971,2014
-2.58280471740805,3,10,GDP,1971 - 2014,1971,2014
5.19080623487969,6,-2,ECI,1971 - 2014,1971,2014
4.65130177059811,6.5,-2,ECI,1971 - 2014,1971,2014
4.11179730631654,7,-2,ECI,1971 - 2014,1971,2014
3.57229284203497,7.5,-2,ECI,1971 - 2014,1971,2014
3.03278837775339,8,-2,ECI,1971 - 2014,1971,2014
2.49328391347182,8.5,-2,ECI,1971 - 2014,1971,2014
1.95377944919025,9,-2,ECI,1971 - 2014,1971,2014
1.41427498490867,9.5,-2,ECI,1971 - 2014,1971,2014
0.874770520627096,10,-2,ECI,1971 - 2014,1971,2014
0.335266056345522,10.5,-2,ECI,1971 - 2014,1971,2014
-0.204238407936051,11,-2,ECI,1971 - 2014,1971,2014
-0.743742872217625,11.5,-2,ECI,1971 - 2014,1971,2014
-1.2832473364992,12,-2,ECI,1971 - 2014,1971,2014
6.17473583885305,6,0,ECI,1971 - 2014,1971,2014
5.33936141217305,6.5,0,ECI,1971 - 2014,1971,2014
4.50398698549305,7,0,ECI,1971 - 2014,1971,2014
3.66861255881305,7.5,0,ECI,1971 - 2014,1971,2014
2.83323813213305,8,0,ECI,1971 - 2014,1971,2014
1.99786370545304,8.5,0,ECI,1971 - 2014,1971,2014
1.16248927877304,9,0,ECI,1971 - 2014,1971,2014
0.327114852093042,9.5,0,ECI,1971 - 2014,1971,2014
-0.508259574586962,10,0,ECI,1971 - 2014,1971,2014
-1.34363400126696,10.5,0,ECI,1971 - 2014,1971,2014
-2.17900842794696,11,0,ECI,1971 - 2014,1971,2014
-3.01438285462697,11.5,0,ECI,1971 - 2014,1971,2014
-3.84975728130697,12,0,ECI,1971 - 2014,1971,2014
7.15866544282642,6,2,ECI,1971 - 2014,1971,2014
6.02742105374799,6.5,2,ECI,1971 - 2014,1971,2014
4.89617666466956,7,2,ECI,1971 - 2014,1971,2014
3.76493227559113,7.5,2,ECI,1971 - 2014,1971,2014
2.6336878865127,8,2,ECI,1971 - 2014,1971,2014
1.50244349743427,8.5,2,ECI,1971 - 2014,1971,2014
0.371199108355841,9,2,ECI,1971 - 2014,1971,2014
-0.760045280722588,9.5,2,ECI,1971 - 2014,1971,2014
-1.89128966980102,10,2,ECI,1971 - 2014,1971,2014
-3.02253405887945,10.5,2,ECI,1971 - 2014,1971,2014
-4.15377844795788,11,2,ECI,1971 - 2014,1971,2014
-5.28502283703631,11.5,2,ECI,1971 - 2014,1971,2014
-6.41626722611474,12,2,ECI,1971 - 2014,1971,2014
3.58760964650274,-2,7,GDP,1972 - 2014,1972,2014
4.07274955150773,-1,7,GDP,1972 - 2014,1972,2014
4.55788945651273,0,7,GDP,1972 - 2014,1972,2014
5.04302936151772,1,7,GDP,1972 - 2014,1972,2014
5.52816926652272,2,7,GDP,1972 - 2014,1972,2014
6.01330917152771,3,7,GDP,1972 - 2014,1972,2014
2.27461000340035,-2,8.5,GDP,1972 - 2014,1972,2014
2.18155385881641,-1,8.5,GDP,1972 - 2014,1972,2014
2.08849771423247,0,8.5,GDP,1972 - 2014,1972,2014
1.99544156964854,1,8.5,GDP,1972 - 2014,1972,2014
1.9023854250646,2,8.5,GDP,1972 - 2014,1972,2014
1.80932928048066,3,8.5,GDP,1972 - 2014,1972,2014
0.961610360297955,-2,10,GDP,1972 - 2014,1972,2014
0.290358166125086,-1,10,GDP,1972 - 2014,1972,2014
-0.380894028047782,0,10,GDP,1972 - 2014,1972,2014
-1.05214622222065,1,10,GDP,1972 - 2014,1972,2014
-1.72339841639352,2,10,GDP,1972 - 2014,1972,2014
-2.39465061056639,3,10,GDP,1972 - 2014,1972,2014
4.46294274190433,6,-2,ECI,1972 - 2014,1972,2014
3.58760964650274,7,-2,ECI,1972 - 2014,1972,2014
2.71227655110114,8,-2,ECI,1972 - 2014,1972,2014
1.83694345569955,9,-2,ECI,1972 - 2014,1972,2014
0.961610360297955,10,-2,ECI,1972 - 2014,1972,2014
0.0862772648963546,11,-2,ECI,1972 - 2014,1972,2014
-0.789055830505237,12,-2,ECI,1972 - 2014,1972,2014
6.2041506180329,6,0,ECI,1972 - 2014,1972,2014
4.55788945651273,7,0,ECI,1972 - 2014,1972,2014
2.91162829499256,8,0,ECI,1972 - 2014,1972,2014
1.26536713347239,9,0,ECI,1972 - 2014,1972,2014
-0.380894028047782,10,0,ECI,1972 - 2014,1972,2014
-2.02715518956796,11,0,ECI,1972 - 2014,1972,2014
-3.67341635108813,12,0,ECI,1972 - 2014,1972,2014
7.94535849416146,6,2,ECI,1972 - 2014,1972,2014
5.52816926652272,7,2,ECI,1972 - 2014,1972,2014
3.11098003888397,8,2,ECI,1972 - 2014,1972,2014
0.693790811245225,9,2,ECI,1972 - 2014,1972,2014
-1.72339841639352,10,2,ECI,1972 - 2014,1972,2014
-4.14058764403227,11,2,ECI,1972 - 2014,1972,2014
-6.55777687167101,12,2,ECI,1972 - 2014,1972,2014
3.31809991097975,-2,7,GDP,1973 - 2014,1973,2014
3.98793093987205,-1,7,GDP,1973 - 2014,1973,2014
4.65776196876434,0,7,GDP,1973 - 2014,1973,2014
5.32759299765663,1,7,GDP,1973 - 2014,1973,2014
5.99742402654893,2,7,GDP,1973 - 2014,1973,2014
6.66725505544122,3,7,GDP,1973 - 2014,1973,2014
1.99761977292838,-2,8.5,GDP,1973 - 2014,1973,2014
2.044106995402,-1,8.5,GDP,1973 - 2014,1973,2014
2.09059421787562,0,8.5,GDP,1973 - 2014,1973,2014
2.13708144034924,1,8.5,GDP,1973 - 2014,1973,2014
2.18356866282286,2,8.5,GDP,1973 - 2014,1973,2014
2.23005588529648,3,8.5,GDP,1973 - 2014,1973,2014
0.677139634877007,-2,10,GDP,1973 - 2014,1973,2014
0.100283050931954,-1,10,GDP,1973 - 2014,1973,2014
-0.476573533013099,0,10,GDP,1973 - 2014,1973,2014
-1.05343011695815,1,10,GDP,1973 - 2014,1973,2014
-1.6302867009032,2,10,GDP,1973 - 2014,1973,2014
-2.20714328484825,3,10,GDP,1973 - 2014,1973,2014
4.198420003014,6,-2,ECI,1973 - 2014,1973,2014
3.31809991097975,7,-2,ECI,1973 - 2014,1973,2014
2.4377798189455,8,-2,ECI,1973 - 2014,1973,2014
1.55745972691125,9,-2,ECI,1973 - 2014,1973,2014
0.677139634877007,10,-2,ECI,1973 - 2014,1973,2014
-0.203180457157243,11,-2,ECI,1973 - 2014,1973,2014
-1.08350054919149,12,-2,ECI,1973 - 2014,1973,2014
6.36920713602349,6,0,ECI,1973 - 2014,1973,2014
4.65776196876434,7,0,ECI,1973 - 2014,1973,2014
2.94631680150519,8,0,ECI,1973 - 2014,1973,2014
1.23487163424605,9,0,ECI,1973 - 2014,1973,2014
-0.476573533013099,10,0,ECI,1973 - 2014,1973,2014
-2.18801870027225,11,0,ECI,1973 - 2014,1973,2014
-3.89946386753139,12,0,ECI,1973 - 2014,1973,2014
8.53999426903297,6,2,ECI,1973 - 2014,1973,2014
5.99742402654893,7,2,ECI,1973 - 2014,1973,2014
3.45485378406488,8,2,ECI,1973 - 2014,1973,2014
0.91228354158084,9,2,ECI,1973 - 2014,1973,2014
-1.6302867009032,10,2,ECI,1973 - 2014,1973,2014
-4.17285694338725,11,2,ECI,1973 - 2014,1973,2014
-6.71542718587129,12,2,ECI,1973 - 2014,1973,2014
2.71810392136849,-4,7,GDP,1974 - 2014,1974,2014
3.19173175346353,-3,7,GDP,1974 - 2014,1974,2014
3.66535958555857,-2,7,GDP,1974 - 2014,1974,2014
4.13898741765361,-1,7,GDP,1974 - 2014,1974,2014
4.61261524974865,0,7,GDP,1974 - 2014,1974,2014
5.0862430818437,1,7,GDP,1974 - 2014,1974,2014
5.55987091393874,2,7,GDP,1974 - 2014,1974,2014
2.46685436981896,-4,8.5,GDP,1974 - 2014,1974,2014
2.36466527824373,-3,8.5,GDP,1974 - 2014,1974,2014
2.26247618666851,-2,8.5,GDP,1974 - 2014,1974,2014
2.16028709509328,-1,8.5,GDP,1974 - 2014,1974,2014
2.05809800351805,0,8.5,GDP,1974 - 2014,1974,2014
1.95590891194282,1,8.5,GDP,1974 - 2014,1974,2014
1.85371982036759,2,8.5,GDP,1974 - 2014,1974,2014
2.21560481826944,-4,10,GDP,1974 - 2014,1974,2014
1.53759880302394,-3,10,GDP,1974 - 2014,1974,2014
0.859592787778438,-2,10,GDP,1974 - 2014,1974,2014
0.181586772532941,-1,10,GDP,1974 - 2014,1974,2014
-0.49641924271256,0,10,GDP,1974 - 2014,1974,2014
-1.17442525795806,1,10,GDP,1974 - 2014,1974,2014
-1.85243127320356,2,10,GDP,1974 - 2014,1974,2014
4.60061518481862,6,-2,ECI,1974 - 2014,1974,2014
4.13298738518859,6.5,-2,ECI,1974 - 2014,1974,2014
3.66535958555857,7,-2,ECI,1974 - 2014,1974,2014
3.19773178592855,7.5,-2,ECI,1974 - 2014,1974,2014
2.73010398629853,8,-2,ECI,1974 - 2014,1974,2014
2.26247618666851,8.5,-2,ECI,1974 - 2014,1974,2014
1.79484838703848,9,-2,ECI,1974 - 2014,1974,2014
1.32722058740846,9.5,-2,ECI,1974 - 2014,1974,2014
0.859592787778438,10,-2,ECI,1974 - 2014,1974,2014
0.391964988148414,10.5,-2,ECI,1974 - 2014,1974,2014
-0.0756628114816067,11,-2,ECI,1974 - 2014,1974,2014
-0.543290611111631,11.5,-2,ECI,1974 - 2014,1974,2014
6.31562674723573,6,0,ECI,1974 - 2014,1974,2014
5.46412099849219,6.5,0,ECI,1974 - 2014,1974,2014
4.61261524974865,7,0,ECI,1974 - 2014,1974,2014
3.76110950100512,7.5,0,ECI,1974 - 2014,1974,2014
2.90960375226158,8,0,ECI,1974 - 2014,1974,2014
2.05809800351805,8.5,0,ECI,1974 - 2014,1974,2014
1.20659225477451,9,0,ECI,1974 - 2014,1974,2014
0.355086506030974,9.5,0,ECI,1974 - 2014,1974,2014
-0.49641924271256,10,0,ECI,1974 - 2014,1974,2014
-1.3479249914561,10.5,0,ECI,1974 - 2014,1974,2014
-2.19943074019963,11,0,ECI,1974 - 2014,1974,2014
-3.05093648894317,11.5,0,ECI,1974 - 2014,1974,2014
8.03063830965283,6,2,ECI,1974 - 2014,1974,2014
6.79525461179579,6.5,2,ECI,1974 - 2014,1974,2014
5.55987091393874,7,2,ECI,1974 - 2014,1974,2014
4.32448721608169,7.5,2,ECI,1974 - 2014,1974,2014
3.08910351822464,8,2,ECI,1974 - 2014,1974,2014
1.85371982036759,8.5,2,ECI,1974 - 2014,1974,2014
0.618336122510538,9,2,ECI,1974 - 2014,1974,2014
-0.617047575346512,9.5,2,ECI,1974 - 2014,1974,2014
-1.85243127320356,10,2,ECI,1974 - 2014,1974,2014
-3.08781497106061,10.5,2,ECI,1974 - 2014,1974,2014
-4.32319866891766,11,2,ECI,1974 - 2014,1974,2014
-5.55858236677471,11.5,2,ECI,1974 - 2014,1974,2014
2.31852074571854,-4,7,GDP,1975 - 2014,1975,2014
2.88693627420864,-3,7,GDP,1975 - 2014,1975,2014
3.45535180269874,-2,7,GDP,1975 - 2014,1975,2014
4.02376733118883,-1,7,GDP,1975 - 2014,1975,2014
4.59218285967893,0,7,GDP,1975 - 2014,1975,2014
5.16059838816903,1,7,GDP,1975 - 2014,1975,2014
5.72901391665913,2,7,GDP,1975 - 2014,1975,2014
2.34658721531304,-4,8.5,GDP,1975 - 2014,1975,2014
2.28143780508717,-3,8.5,GDP,1975 - 2014,1975,2014
2.2162883948613,-2,8.5,GDP,1975 - 2014,1975,2014
2.15113898463543,-1,8.5,GDP,1975 - 2014,1975,2014
2.08598957440955,0,8.5,GDP,1975 - 2014,1975,2014
2.02084016418368,1,8.5,GDP,1975 - 2014,1975,2014
1.95569075395781,2,8.5,GDP,1975 - 2014,1975,2014
2.37465368490755,-4,10,GDP,1975 - 2014,1975,2014
1.6759393359657,-3,10,GDP,1975 - 2014,1975,2014
0.977224987023861,-2,10,GDP,1975 - 2014,1975,2014
0.278510638082019,-1,10,GDP,1975 - 2014,1975,2014
-0.420203710859824,0,10,GDP,1975 - 2014,1975,2014
-1.11891805980167,1,10,GDP,1975 - 2014,1975,2014
-1.81763240874351,2,10,GDP,1975 - 2014,1975,2014
4.28139407459036,6,-2,ECI,1975 - 2014,1975,2014
3.45535180269874,7,-2,ECI,1975 - 2014,1975,2014
2.62930953080711,8,-2,ECI,1975 - 2014,1975,2014
1.80326725891549,9,-2,ECI,1975 - 2014,1975,2014
0.977224987023861,10,-2,ECI,1975 - 2014,1975,2014
0.151182715132233,11,-2,ECI,1975 - 2014,1975,2014
-0.674859556759392,12,-2,ECI,1975 - 2014,1975,2014
6.26297838319185,6,0,ECI,1975 - 2014,1975,2014
4.59218285967893,7,0,ECI,1975 - 2014,1975,2014
2.92138733616601,8,0,ECI,1975 - 2014,1975,2014
1.25059181265309,9,0,ECI,1975 - 2014,1975,2014
-0.420203710859824,10,0,ECI,1975 - 2014,1975,2014
-2.09099923437275,11,0,ECI,1975 - 2014,1975,2014
-3.76179475788567,12,0,ECI,1975 - 2014,1975,2014
8.24456269179334,6,2,ECI,1975 - 2014,1975,2014
5.72901391665913,7,2,ECI,1975 - 2014,1975,2014
3.21346514152491,8,2,ECI,1975 - 2014,1975,2014
0.697916366390701,9,2,ECI,1975 - 2014,1975,2014
-1.81763240874351,10,2,ECI,1975 - 2014,1975,2014
-4.33318118387773,11,2,ECI,1975 - 2014,1975,2014
-6.84872995901194,12,2,ECI,1975 - 2014,1975,2014
1.94002098988478,-4,7,GDP,1976 - 2014,1976,2014
2.64270641084757,-3,7,GDP,1976 - 2014,1976,2014
3.34539183181035,-2,7,GDP,1976 - 2014,1976,2014
4.04807725277314,-1,7,GDP,1976 - 2014,1976,2014
4.75076267373592,0,7,GDP,1976 - 2014,1976,2014
5.45344809469871,1,7,GDP,1976 - 2014,1976,2014
6.15613351566149,2,7,GDP,1976 - 2014,1976,2014
6.85881893662428,3,7,GDP,1976 - 2014,1976,2014
2.17309264917023,-4,8.5,GDP,1976 - 2014,1976,2014
2.19164852199424,-3,8.5,GDP,1976 - 2014,1976,2014
2.21020439481825,-2,8.5,GDP,1976 - 2014,1976,2014
2.22876026764226,-1,8.5,GDP,1976 - 2014,1976,2014
2.24731614046626,0,8.5,GDP,1976 - 2014,1976,2014
2.26587201329027,1,8.5,GDP,1976 - 2014,1976,2014
2.28442788611428,2,8.5,GDP,1976 - 2014,1976,2014
2.30298375893828,3,8.5,GDP,1976 - 2014,1976,2014
2.40616430845569,-4,10,GDP,1976 - 2014,1976,2014
1.74059063314092,-3,10,GDP,1976 - 2014,1976,2014
1.07501695782614,-2,10,GDP,1976 - 2014,1976,2014
0.409443282511372,-1,10,GDP,1976 - 2014,1976,2014
-0.256130392803399,0,10,GDP,1976 - 2014,1976,2014
-0.921704068118171,1,10,GDP,1976 - 2014,1976,2014
-1.58727774343294,2,10,GDP,1976 - 2014,1976,2014
-2.25285141874772,3,10,GDP,1976 - 2014,1976,2014
4.10218345647176,6,-2,ECI,1976 - 2014,1976,2014
3.34539183181035,7,-2,ECI,1976 - 2014,1976,2014
2.58860020714895,8,-2,ECI,1976 - 2014,1976,2014
1.83180858248755,9,-2,ECI,1976 - 2014,1976,2014
1.07501695782614,10,-2,ECI,1976 - 2014,1976,2014
0.318225333164742,11,-2,ECI,1976 - 2014,1976,2014
-0.438566291496665,12,-2,ECI,1976 - 2014,1976,2014
6.41972702924903,6,0,ECI,1976 - 2014,1976,2014
4.75076267373592,7,0,ECI,1976 - 2014,1976,2014
3.08179831822282,8,0,ECI,1976 - 2014,1976,2014
1.41283396270971,9,0,ECI,1976 - 2014,1976,2014
-0.256130392803399,10,0,ECI,1976 - 2014,1976,2014
-1.92509474831651,11,0,ECI,1976 - 2014,1976,2014
-3.59405910382962,12,0,ECI,1976 - 2014,1976,2014
8.73727060202631,6,2,ECI,1976 - 2014,1976,2014
6.15613351566149,7,2,ECI,1976 - 2014,1976,2014
3.57499642929668,8,2,ECI,1976 - 2014,1976,2014
0.993859342931868,9,2,ECI,1976 - 2014,1976,2014
-1.58727774343294,10,2,ECI,1976 - 2014,1976,2014
-4.16841482979775,11,2,ECI,1976 - 2014,1976,2014
-6.74955191616257,12,2,ECI,1976 - 2014,1976,2014
1.81877124473975,-4,7,GDP,1977 - 2014,1977,2014
2.56573871292244,-3,7,GDP,1977 - 2014,1977,2014
3.31270618110512,-2,7,GDP,1977 - 2014,1977,2014
4.05967364928781,-1,7,GDP,1977 - 2014,1977,2014
4.80664111747049,0,7,GDP,1977 - 2014,1977,2014
5.55360858565317,1,7,GDP,1977 - 2014,1977,2014
6.30057605383585,2,7,GDP,1977 - 2014,1977,2014
2.05785932063239,-4,8.5,GDP,1977 - 2014,1977,2014
2.10086487526111,-3,8.5,GDP,1977 - 2014,1977,2014
2.14387042988982,-2,8.5,GDP,1977 - 2014,1977,2014
2.18687598451854,-1,8.5,GDP,1977 - 2014,1977,2014
2.22988153914725,0,8.5,GDP,1977 - 2014,1977,2014
2.27288709377597,1,8.5,GDP,1977 - 2014,1977,2014
2.31589264840468,2,8.5,GDP,1977 - 2014,1977,2014
2.29694739652503,-4,10,GDP,1977 - 2014,1977,2014
1.63599103759978,-3,10,GDP,1977 - 2014,1977,2014
0.975034678674525,-2,10,GDP,1977 - 2014,1977,2014
0.314078319749272,-1,10,GDP,1977 - 2014,1977,2014
-0.346878039175981,0,10,GDP,1977 - 2014,1977,2014
-1.00783439810123,1,10,GDP,1977 - 2014,1977,2014
-1.66879075702649,2,10,GDP,1977 - 2014,1977,2014
4.09193001524865,6,-2,ECI,1977 - 2014,1977,2014
3.70231809817689,6.5,-2,ECI,1977 - 2014,1977,2014
3.31270618110512,7,-2,ECI,1977 - 2014,1977,2014
2.92309426403336,7.5,-2,ECI,1977 - 2014,1977,2014
2.53348234696159,8,-2,ECI,1977 - 2014,1977,2014
2.14387042988982,8.5,-2,ECI,1977 - 2014,1977,2014
1.75425851281806,9,-2,ECI,1977 - 2014,1977,2014
1.36464659574629,9.5,-2,ECI,1977 - 2014,1977,2014
0.975034678674525,10,-2,ECI,1977 - 2014,1977,2014
0.585422761602759,10.5,-2,ECI,1977 - 2014,1977,2014
0.195810844530994,11,-2,ECI,1977 - 2014,1977,2014
6.52448083635265,6,0,ECI,1977 - 2014,1977,2014
5.66556097691157,6.5,0,ECI,1977 - 2014,1977,2014
4.80664111747049,7,0,ECI,1977 - 2014,1977,2014
3.94772125802941,7.5,0,ECI,1977 - 2014,1977,2014
3.08880139858833,8,0,ECI,1977 - 2014,1977,2014
2.22988153914725,8.5,0,ECI,1977 - 2014,1977,2014
1.37096167970617,9,0,ECI,1977 - 2014,1977,2014
0.512041820265096,9.5,0,ECI,1977 - 2014,1977,2014
-0.346878039175981,10,0,ECI,1977 - 2014,1977,2014
-1.20579789861706,10.5,0,ECI,1977 - 2014,1977,2014
-2.06471775805814,11,0,ECI,1977 - 2014,1977,2014
8.95703165745664,6,2,ECI,1977 - 2014,1977,2014
7.62880385564625,6.5,2,ECI,1977 - 2014,1977,2014
6.30057605383585,7,2,ECI,1977 - 2014,1977,2014
4.97234825202547,7.5,2,ECI,1977 - 2014,1977,2014
3.64412045021507,8,2,ECI,1977 - 2014,1977,2014
2.31589264840468,8.5,2,ECI,1977 - 2014,1977,2014
0.987664846594292,9,2,ECI,1977 - 2014,1977,2014
-0.340562955216097,9.5,2,ECI,1977 - 2014,1977,2014
-1.66879075702649,10,2,ECI,1977 - 2014,1977,2014
-2.99701855883688,10.5,2,ECI,1977 - 2014,1977,2014
-4.32524636064727,11,2,ECI,1977 - 2014,1977,2014
2.66952648723011,-3,7,GDP,1978 - 2014,1978,2014
3.42427973301532,-2,7,GDP,1978 - 2014,1978,2014
4.17903297880054,-1,7,GDP,1978 - 2014,1978,2014
4.93378622458576,0,7,GDP,1978 - 2014,1978,2014
5.68853947037098,1,7,GDP,1978 - 2014,1978,2014
6.4432927161562,2,7,GDP,1978 - 2014,1978,2014
7.19804596194141,3,7,GDP,1978 - 2014,1978,2014
1.92930609833527,-3,8.5,GDP,1978 - 2014,1978,2014
2.05748405465946,-2,8.5,GDP,1978 - 2014,1978,2014
2.18566201098365,-1,8.5,GDP,1978 - 2014,1978,2014
2.31383996730783,0,8.5,GDP,1978 - 2014,1978,2014
2.44201792363202,1,8.5,GDP,1978 - 2014,1978,2014
2.57019587995621,2,8.5,GDP,1978 - 2014,1978,2014
2.6983738362804,3,8.5,GDP,1978 - 2014,1978,2014
1.18908570944044,-3,10,GDP,1978 - 2014,1978,2014
0.690688376303594,-2,10,GDP,1978 - 2014,1978,2014
0.192291043166751,-1,10,GDP,1978 - 2014,1978,2014
-0.306106289970091,0,10,GDP,1978 - 2014,1978,2014
-0.804503623106934,1,10,GDP,1978 - 2014,1978,2014
-1.30290095624378,2,10,GDP,1978 - 2014,1978,2014
-1.80129828938062,3,10,GDP,1978 - 2014,1978,2014
4.33547685191924,6,-2,ECI,1978 - 2014,1978,2014
3.42427973301532,7,-2,ECI,1978 - 2014,1978,2014
2.51308261411141,8,-2,ECI,1978 - 2014,1978,2014
1.6018854952075,9,-2,ECI,1978 - 2014,1978,2014
0.690688376303594,10,-2,ECI,1978 - 2014,1978,2014
-0.22050874260032,11,-2,ECI,1978 - 2014,1978,2014
6.68041706277105,6,0,ECI,1978 - 2014,1978,2014
4.93378622458576,7,0,ECI,1978 - 2014,1978,2014
3.18715538640048,8,0,ECI,1978 - 2014,1978,2014
1.44052454821519,9,0,ECI,1978 - 2014,1978,2014
-0.306106289970091,10,0,ECI,1978 - 2014,1978,2014
