start_year,end_year,variable,estimate,pvalue,ame_estimate,ame_pvalue
1967,1977,GDP_pc_PPP_log,-0.480568700891624,0.474099717614438,-0.568393918543893,0.220837129537469
1967,1978,GDP_pc_PPP_log,-0.681701037645613,0.300046661431864,-0.76788980751425,0.0835365853800715
1967,1979,GDP_pc_PPP_log,-0.643010738658791,0.292555957017428,-0.726899385084122,0.0917186608834729
1967,1980,GDP_pc_PPP_log,-0.592432902242345,0.276878891954504,-0.672001398575027,0.107065392271761
1967,1981,GDP_pc_PPP_log,-0.702108342070553,0.201028634675626,-0.77583223635389,0.0619059086786634
1967,1982,GDP_pc_PPP_log,-0.869845926990994,0.105511383490477,-0.93125082457217,0.0205099195427631
1967,1983,GDP_pc_PPP_log,-1.02769446147161,0.0507969070337939,-1.08160990542043,0.00667808697497601
1967,1984,GDP_pc_PPP_log,-1.08802392322844,0.0302443129317537,-1.14827242174373,0.00350247717450194
1967,1985,GDP_pc_PPP_log,-1.07974726812075,0.0236735065763708,-1.12766810070116,0.00218498980283966
1967,1986,GDP_pc_PPP_log,-1.18306037574537,0.00892813678053587,-1.23292101958415,0.000401132209231424
1967,1987,GDP_pc_PPP_log,-1.20498082545266,0.00689272464752216,-1.26626561084186,0.000204531874876492
1967,1988,GDP_pc_PPP_log,-1.26519093782239,0.00605393770559414,-1.32672970417611,5.51551511035311e-05
1967,1989,GDP_pc_PPP_log,-1.31227272062699,0.00531598962124912,-1.37214955278227,3.50988568571992e-05
1967,1990,GDP_pc_PPP_log,-1.32428224472172,0.00648853774243456,-1.38422107877048,3.467042581875e-05
1967,1991,GDP_pc_PPP_log,-1.37948754343389,0.00474845235028018,-1.44988995816093,1.49286836088982e-05
1967,1992,GDP_pc_PPP_log,-1.42216200836223,0.00193514383124448,-1.49901428328412,4.48886369827411e-06
1967,1993,GDP_pc_PPP_log,-1.60397834346701,0.000180791702904975,-1.68674919749488,1.73082923669705e-07
1967,1994,GDP_pc_PPP_log,-1.64363877190141,9.59174315584189e-05,-1.72696737435451,9.43297109839073e-08
1967,1995,GDP_pc_PPP_log,-1.69158667512624,4.12065775832307e-05,-1.77549788113368,2.44797336982961e-08
1967,1996,GDP_pc_PPP_log,-1.67045402347264,7.00220404732026e-05,-1.75905387449691,7.90408273480734e-08
1967,1997,GDP_pc_PPP_log,-1.65102270025727,2.60129318581237e-05,-1.73645813704207,1.09877939056504e-08
1967,1998,GDP_pc_PPP_log,-1.59779224800323,2.86677716374789e-06,-1.67525295414106,1.99881662550104e-09
1967,1999,GDP_pc_PPP_log,-1.55336439723305,3.19543883243034e-06,-1.63038722066134,7.86551259564263e-10
1967,2000,GDP_pc_PPP_log,-1.4952085885007,4.41512235151933e-06,-1.57567975748156,5.26451154179919e-10
1967,2001,GDP_pc_PPP_log,-1.49493731819445,1.77207044372856e-06,-1.56683748175102,1.13727385979804e-10
1967,2002,GDP_pc_PPP_log,-1.52064250725113,5.46774532324194e-07,-1.59161271340033,4.30843042521041e-12
1967,2003,GDP_pc_PPP_log,-1.48774987547863,1.32194246030581e-07,-1.56011004112482,8.32481112650523e-13
1967,2004,GDP_pc_PPP_log,-1.45535562751231,1.44836407211329e-07,-1.52564349432986,1.94034253490095e-12
1967,2005,GDP_pc_PPP_log,-1.45388181420201,7.07300965428595e-08,-1.52696004525397,1.71506028842316e-12
1967,2006,GDP_pc_PPP_log,-1.46335166339992,9.85328017602738e-09,-1.53661882115108,4.18526807292644e-13
1967,2007,GDP_pc_PPP_log,-1.42821132554484,4.94174291606258e-09,-1.5038004868193,3.14037918246653e-13
1967,2008,GDP_pc_PPP_log,-1.43321037101741,1.54990083100013e-09,-1.50583553571106,5.34075369201363e-13
1967,2009,GDP_pc_PPP_log,-1.45859505296786,2.40432671313023e-10,-1.53165371590399,6.73721366905459e-14
1967,2010,GDP_pc_PPP_log,-1.50904837636853,4.78997599757268e-11,-1.58121376124771,1.54853592239903e-14
1967,2011,GDP_pc_PPP_log,-1.54991651578599,3.27651757195487e-11,-1.62232024725089,8.06971732008393e-15
1967,2012,GDP_pc_PPP_log,-1.55882161167596,6.59817846305326e-12,-1.62656322708606,2.95664737669439e-15
1967,2013,GDP_pc_PPP_log,-1.57506897247935,2.63143288915471e-12,-1.63997513128866,5.91462937991407e-16
1967,2014,GDP_pc_PPP_log,-1.55353000449816,1.64504424793438e-12,-1.61613626108793,2.02355081385377e-16
1967,2015,GDP_pc_PPP_log,-1.55356352565984,1.49842032450932e-12,-1.61578362173349,1.98354825568953e-16
1967,2016,GDP_pc_PPP_log,-1.55432855644503,1.31075630698599e-12,-1.61615644056592,1.81735109626984e-16
1968,1972,GDP_pc_PPP_log,-0.46048682791088,0.468154808855663,-0.521322285106253,0.379387839468139
1968,1973,GDP_pc_PPP_log,-0.360409880961812,0.584317321781258,-0.435966554459351,0.448408768088687
1968,1974,GDP_pc_PPP_log,0.123689205971002,0.86747164234791,0.0404228430185089,0.945509541044725
1968,1975,GDP_pc_PPP_log,-0.310940326554731,0.691732710750727,-0.408738981844033,0.498396367641074
1968,1976,GDP_pc_PPP_log,-0.360988153283836,0.634335437949301,-0.450157830885413,0.410390945502216
1968,1977,GDP_pc_PPP_log,-0.432817160718781,0.538029544477409,-0.513354710385174,0.309649717683204
1968,1978,GDP_pc_PPP_log,-0.662857561335725,0.332066486692854,-0.745423869003321,0.121242073540352
1968,1979,GDP_pc_PPP_log,-0.618277391043604,0.324543966214704,-0.700742817699182,0.128415779366157
1968,1980,GDP_pc_PPP_log,-0.574213707249013,0.305733381714622,-0.650383224277463,0.141822955087855
1968,1981,GDP_pc_PPP_log,-0.682282775166849,0.224401105565382,-0.75480534077757,0.0859629736141755
1968,1982,GDP_pc_PPP_log,-0.860339304564595,0.117762128812076,-0.920711512921579,0.030734851000267
1968,1983,GDP_pc_PPP_log,-1.03092853608032,0.0540514149079308,-1.08516725127287,0.0102901976217905
1968,1984,GDP_pc_PPP_log,-1.1108519860456,0.0298035497642127,-1.17134609424055,0.00494751737845208
1968,1985,GDP_pc_PPP_log,-1.0947542516649,0.0234072472791943,-1.14300595991205,0.00324358588919894
1968,1986,GDP_pc_PPP_log,-1.21332807867874,0.00773771080112709,-1.26605821263775,0.00056491007186405
1968,1987,GDP_pc_PPP_log,-1.26624162308349,0.00438367100785558,-1.33294546198732,0.000182376738059921
1968,1988,GDP_pc_PPP_log,-1.32139139385488,0.00363482040067884,-1.38837835455727,5.03406880238907e-05
1968,1989,GDP_pc_PPP_log,-1.36219112500745,0.00326686078746097,-1.42786714435759,3.36504162453008e-05
1968,1990,GDP_pc_PPP_log,-1.36242466358541,0.00463902933672542,-1.42682344353858,3.93811011229245e-05
1968,1991,GDP_pc_PPP_log,-1.42039503594806,0.00314424876338172,-1.4950849959482,1.5914174501778e-05
1968,1992,GDP_pc_PPP_log,-1.4734174906658,0.00111303165958632,-1.55603938867653,3.76571828074752e-06
1968,1993,GDP_pc_PPP_log,-1.66319006259273,9.9200227135084e-05,-1.75094002198281,1.46080750254971e-07
1968,1994,GDP_pc_PPP_log,-1.71038337289176,4.44646509263417e-05,-1.79746065660423,7.51643324276317e-08
1968,1995,GDP_pc_PPP_log,-1.76088055974755,1.67083040486208e-05,-1.84927870130723,1.64631056199644e-08
1968,1996,GDP_pc_PPP_log,-1.73927747977515,2.87152145726638e-05,-1.83157188005311,5.09133564115587e-08
1968,1997,GDP_pc_PPP_log,-1.71879687178163,9.01011883727689e-06,-1.80763031113554,5.87177120298524e-09
1968,1998,GDP_pc_PPP_log,-1.66630753519601,8.73071648995684e-07,-1.74820285562823,7.00300759531756e-10
1968,1999,GDP_pc_PPP_log,-1.61621040748709,8.21529163250654e-07,-1.69680862776584,2.57587624271708e-10
1968,2000,GDP_pc_PPP_log,-1.54532006454905,1.17717104386097e-06,-1.62942778499965,1.85980015107715e-10
1968,2001,GDP_pc_PPP_log,-1.54230549257695,3.96051295310319e-07,-1.61777133336144,3.63706030619463e-11
1968,2002,GDP_pc_PPP_log,-1.56673883153114,8.72117662770054e-08,-1.64061959031962,1.1546116189483e-12
1968,2003,GDP_pc_PPP_log,-1.52527630112927,2.63329650289121e-08,-1.60004878701618,3.07263084404375e-13
1968,2004,GDP_pc_PPP_log,-1.48830642312496,3.39826448275192e-08,-1.56056509185112,9.24849274022628e-13
1968,2005,GDP_pc_PPP_log,-1.48122014919141,2.36942899976712e-08,-1.55500610582301,1.13809705368323e-12
1968,2006,GDP_pc_PPP_log,-1.48736198540272,3.66951451806209e-09,-1.56096576309533,3.11437551757758e-13
1968,2007,GDP_pc_PPP_log,-1.45559505718845,2.63932277140675e-09,-1.53090471410628,2.38101113360634e-13
1968,2008,GDP_pc_PPP_log,-1.45871356940005,1.25996345993391e-09,-1.53104691199384,4.26250718479324e-13
1968,2009,GDP_pc_PPP_log,-1.48906768091697,2.39682633344333e-10,-1.56247442458097,3.50152310297219e-14
1968,2010,GDP_pc_PPP_log,-1.53549525093109,1.04424178195718e-10,-1.60755581065789,1.11863328100268e-14
1968,2011,GDP_pc_PPP_log,-1.57821414900852,8.81842971488696e-11,-1.64885722342673,7.63232642666068e-15
1968,2012,GDP_pc_PPP_log,-1.58735903514439,3.60776202516068e-11,-1.65384999756955,2.86996993941211e-15
1968,2013,GDP_pc_PPP_log,-1.60362082804655,1.93139945096118e-11,-1.66717884617823,6.52376533632784e-16
1968,2014,GDP_pc_PPP_log,-1.58425363445057,1.42142939196612e-11,-1.64523205793527,1.77327894934307e-16
1968,2015,GDP_pc_PPP_log,-1.58380127804713,1.33318130597923e-11,-1.64439561996825,1.79631966781678e-16
1968,2016,GDP_pc_PPP_log,-1.58434662812558,1.19617186783312e-11,-1.64455904697866,1.68010571281047e-16
1969,1973,GDP_pc_PPP_log,-0.218754031722831,0.758874806714871,-0.302712597705618,0.633958543069507
1969,1974,GDP_pc_PPP_log,0.347395070449666,0.66756336118077,0.26730796162641,0.679325211434633
1969,1975,GDP_pc_PPP_log,-0.213763646286956,0.801124892432273,-0.30829687672891,0.636182647910242
1969,1976,GDP_pc_PPP_log,-0.324586447115265,0.691518677869081,-0.411332893831191,0.484657908503766
1969,1977,GDP_pc_PPP_log,-0.391805731392158,0.605424769510504,-0.469258498151946,0.386143589055695
1969,1978,GDP_pc_PPP_log,-0.675268883588853,0.356800976936162,-0.753914526901174,0.14145427603779
1969,1979,GDP_pc_PPP_log,-0.674039650074206,0.307728706326961,-0.753094901323192,0.11946749313414
1969,1980,GDP_pc_PPP_log,-0.627482463252974,0.286858006998821,-0.699774160290318,0.133175973231834
1969,1981,GDP_pc_PPP_log,-0.750331045571375,0.200629778063771,-0.819971170048216,0.0741240275256414
1969,1982,GDP_pc_PPP_log,-0.931440885950326,0.106503337566423,-0.991265619395799,0.0257479551119119
1969,1983,GDP_pc_PPP_log,-1.10365104220513,0.048365888261473,-1.15963871993081,0.00843722106009884
1969,1984,GDP_pc_PPP_log,-1.19643391775631,0.0242918281157829,-1.25863417542504,0.00378982091228172
1969,1985,GDP_pc_PPP_log,-1.17357574137075,0.0193143473394022,-1.22357111596004,0.0024045144503811
1969,1986,GDP_pc_PPP_log,-1.30421205674494,0.00557312617758458,-1.35805405559089,0.00036059382665332
1969,1987,GDP_pc_PPP_log,-1.38602257938935,0.00244421170202696,-1.45065374885721,9.41185304168203e-05
1969,1988,GDP_pc_PPP_log,-1.44878080403868,0.00148331976346277,-1.51359089942718,1.89018811061964e-05
1969,1989,GDP_pc_PPP_log,-1.47965975242433,0.00154900187841229,-1.54330035641276,1.32332140212857e-05
1969,1990,GDP_pc_PPP_log,-1.46289432758419,0.00266294791032731,-1.52528805267484,1.87169595997502e-05
1969,1991,GDP_pc_PPP_log,-1.5378988177757,0.00163123074991968,-1.6070533864154,6.29552469273103e-06
1969,1992,GDP_pc_PPP_log,-1.60161839319829,0.000485100994739401,-1.67670368858028,1.20054468891517e-06
1969,1993,GDP_pc_PPP_log,-1.80745521831532,3.87962125246307e-05,-1.88595421600484,3.37573848172356e-08
1969,1994,GDP_pc_PPP_log,-1.86273706252081,1.36166935308435e-05,-1.94181738453502,1.38520215448297e-08
1969,1995,GDP_pc_PPP_log,-1.91774276144103,4.66192801795468e-06,-1.99838655060111,2.24031956296095e-09
1969,1996,GDP_pc_PPP_log,-1.89262801722334,8.02326961667826e-06,-1.97773804356486,7.5213705267973e-09
1969,1997,GDP_pc_PPP_log,-1.86808703158659,1.50676948617507e-06,-1.95048599165905,5.95218762895918e-10
1969,1998,GDP_pc_PPP_log,-1.81500962923185,1.57969657548e-07,-1.88949688645781,5.61349546889494e-11
1969,1999,GDP_pc_PPP_log,-1.75891501436583,1.36182765097843e-07,-1.83204238455995,1.76167010382727e-11
1969,2000,GDP_pc_PPP_log,-1.68374042610565,1.51976043974896e-07,-1.75939317122083,8.59854871817599e-12
1969,2001,GDP_pc_PPP_log,-1.66966566569133,4.33110172302e-08,-1.7381120618707,1.67604951898498e-12
1969,2002,GDP_pc_PPP_log,-1.67858066912723,6.50250130059232e-09,-1.74512588789967,6.69638007815317e-14
1969,2003,GDP_pc_PPP_log,-1.62423254756962,1.60862003096732e-09,-1.69061763663142,2.38161228416734e-14
1969,2004,GDP_pc_PPP_log,-1.57665244152568,2.87007409760245e-09,-1.6405330376261,1.08577633681264e-13
1969,2005,GDP_pc_PPP_log,-1.56840434860472,2.05260138033948e-09,-1.63411430076757,9.67274596472523e-14
1969,2006,GDP_pc_PPP_log,-1.56944751503973,2.72859419870672e-10,-1.63475848958702,2.50117993688681e-14
1969,2007,GDP_pc_PPP_log,-1.5324752503288,1.91896983137962e-10,-1.59941927079057,2.20161485896732e-14
1969,2008,GDP_pc_PPP_log,-1.52932297859003,1.34209763753385e-10,-1.59334823152681,6.77921868892547e-14
1969,2009,GDP_pc_PPP_log,-1.56161211081376,1.99455079618609e-11,-1.62643855130454,5.05102086248807e-15
1969,2010,GDP_pc_PPP_log,-1.60245048851769,1.63758501544896e-11,-1.66589502121868,2.07543712946771e-15
1969,2011,GDP_pc_PPP_log,-1.64771980762015,1.65880116897819e-11,-1.7109863229102,1.10018675739845e-15
1969,2012,GDP_pc_PPP_log,-1.65586874174324,9.29814899338784e-12,-1.71498464438216,4.75077518938323e-16
1969,2013,GDP_pc_PPP_log,-1.67086788473566,7.10501548457456e-12,-1.72722962247899,1.16890784003163e-16
1969,2014,GDP_pc_PPP_log,-1.65286230920446,5.19004119682496e-12,-1.70692049203516,2.61669486118977e-17
1969,2015,GDP_pc_PPP_log,-1.65239106619584,4.88235350727444e-12,-1.70608237488281,2.63195053497045e-17
1969,2016,GDP_pc_PPP_log,-1.65301069560369,4.28044643799401e-12,-1.70636455536701,2.42427592669328e-17
1970,1974,GDP_pc_PPP_log,-0.443022837758675,0.707522369679288,-0.509597502910256,0.411242483708523
1970,1975,GDP_pc_PPP_log,-0.904994238101663,0.43785026731964,-0.968958520846119,0.11961448372609
1970,1976,GDP_pc_PPP_log,-0.874201554862509,0.386540437499797,-0.932219026005994,0.0966932259012258
1970,1977,GDP_pc_PPP_log,-0.995603314121455,0.268087573864558,-1.04730097314411,0.0383452803827556
1970,1978,GDP_pc_PPP_log,-1.23990294581767,0.121893346255307,-1.28910560860992,0.00646222707839347
1970,1979,GDP_pc_PPP_log,-1.10820711150032,0.118047758107677,-1.15878470800462,0.0110600721829328
1970,1980,GDP_pc_PPP_log,-1.18261397324664,0.0843594531939414,-1.22815935225076,0.00451263022068401
1970,1981,GDP_pc_PPP_log,-1.30167271035437,0.0773984064915825,-1.33935222660604,0.00167688389995502
1970,1982,GDP_pc_PPP_log,-1.47719764442815,0.0330075031883691,-1.50425933501997,0.00022304164034447
1970,1983,GDP_pc_PPP_log,-1.56198973016287,0.00541878173634902,-1.58780306277912,5.8900247076569e-05
1970,1984,GDP_pc_PPP_log,-1.63771094473664,0.00136857177631879,-1.66871120636073,1.61197613830018e-05
1970,1985,GDP_pc_PPP_log,-1.62891194764259,0.00131655083091404,-1.6532422168858,3.69784410319679e-06
1970,1986,GDP_pc_PPP_log,-1.75354410535762,0.000430448360218887,-1.77635051324596,1.9393250422789e-07
1970,1987,GDP_pc_PPP_log,-1.72615441469223,7.01636923498757e-05,-1.76126582362764,9.37058445552539e-08
1970,1988,GDP_pc_PPP_log,-1.80473997864195,3.32617866411682e-05,-1.83767085871633,5.09701531434603e-09
1970,1989,GDP_pc_PPP_log,-1.72581318475803,1.42339173489835e-05,-1.76038626234357,1.04771305880239e-08
1970,1990,GDP_pc_PPP_log,-1.78260659136006,0.000142011378591702,-1.8113049550087,5.58029424625918e-09
1970,1991,GDP_pc_PPP_log,-1.84962297560878,0.00014745662932003,-1.88171392432954,1.73240369479748e-09
1970,1992,GDP_pc_PPP_log,-1.8392408228691,0.000149241198845864,-1.87648684711887,7.71284727249222e-10
1970,1993,GDP_pc_PPP_log,-1.89290028059092,7.79539009020903e-05,-1.9322672037087,2.77550060008903e-10
1970,1994,GDP_pc_PPP_log,-1.92289836824431,2.78496604943648e-05,-1.96087954543125,1.40347484686773e-10
1970,1995,GDP_pc_PPP_log,-1.98178996872736,4.25260036194199e-06,-2.02122309810541,7.8469644876382e-12
1970,1996,GDP_pc_PPP_log,-1.91953039626428,6.3531340000188e-06,-1.96131848192167,8.44792838634753e-11
1970,1997,GDP_pc_PPP_log,-1.89450083226394,1.77994432427353e-06,-1.9328841263999,5.66972791180793e-12
1970,1998,GDP_pc_PPP_log,-1.81123327817904,4.84329937516541e-07,-1.84656629764398,1.55544563503314e-12
1970,1999,GDP_pc_PPP_log,-1.78359025654925,1.30196767067939e-06,-1.81773125340239,3.00645200862787e-13
1970,2000,GDP_pc_PPP_log,-1.73308662017648,1.16130013989012e-06,-1.77077446041257,8.87774481283616e-14
1970,2001,GDP_pc_PPP_log,-1.75809213973043,2.22947553878398e-07,-1.79094649639199,1.81536423134996e-15
1970,2002,GDP_pc_PPP_log,-1.78668607115718,1.79937940651781e-08,-1.82080950849617,3.87143046118317e-18
1970,2003,GDP_pc_PPP_log,-1.68542076131813,1.66554960089113e-09,-1.72109742783563,5.40950182216194e-18
1970,2004,GDP_pc_PPP_log,-1.62974094800357,2.90948941317397e-10,-1.66526867105388,2.7469721424455e-17
1970,2005,GDP_pc_PPP_log,-1.58418081234818,3.50117023191592e-11,-1.62268488939853,3.64448356380396e-17
1970,2006,GDP_pc_PPP_log,-1.54778549626101,1.05947192591753e-12,-1.58774619052396,3.68653360179448e-17
1970,2007,GDP_pc_PPP_log,-1.53235329438268,1.57517799641444e-13,-1.57387670462785,2.15203071926198e-17
1970,2008,GDP_pc_PPP_log,-1.48655824186532,1.48872364555413e-14,-1.52857405703782,1.25400721502131e-16
1970,2009,GDP_pc_PPP_log,-1.48822173633842,4.39799676792623e-15,-1.53067558796207,8.43691499905199e-17
1970,2010,GDP_pc_PPP_log,-1.49516338097759,4.39377164884209e-15,-1.53718465356482,1.20983355108049e-16
1970,2011,GDP_pc_PPP_log,-1.51057567434959,2.81220710783645e-14,-1.55365342243343,4.96901693576797e-16
1970,2012,GDP_pc_PPP_log,-1.4964128977861,1.10414058627093e-13,-1.5384647730694,4.46202554808107e-16
1970,2013,GDP_pc_PPP_log,-1.50400135246163,7.37359120169293e-14,-1.54312586354983,2.02656204660468e-16
1970,2014,GDP_pc_PPP_log,-1.49567854347559,7.6258679142301e-15,-1.53227105233,2.76079986168666e-17
1970,2015,GDP_pc_PPP_log,-1.49367954040559,6.50557576055126e-15,-1.52994008526668,2.90349593763457e-17
1970,2016,GDP_pc_PPP_log,-1.49462657322251,6.02428925640123e-15,-1.53059985245215,2.61895549353919e-17
1971,1975,GDP_pc_PPP_log,-1.19731191087007,0.332915197507874,-1.26590695838733,0.0542190161095004
1971,1976,GDP_pc_PPP_log,-1.13179737848853,0.28297715793309,-1.18936781629184,0.0415766573975325
1971,1977,GDP_pc_PPP_log,-1.21936340473329,0.193412394597813,-1.27059676659607,0.0139791499393541
1971,1978,GDP_pc_PPP_log,-1.45656931349256,0.0775905696883864,-1.50461043760324,0.00184670906254445
1971,1979,GDP_pc_PPP_log,-1.29222822145025,0.0725133277197759,-1.34276299778813,0.0038386657315778
1971,1980,GDP_pc_PPP_log,-1.33075717716885,0.0524419219413793,-1.37276516089739,0.00200886873808495
1971,1981,GDP_pc_PPP_log,-1.43253315962801,0.0510415803108174,-1.4626905521991,0.000834981437262749
1971,1982,GDP_pc_PPP_log,-1.60773541689161,0.0197647292312643,-1.62881539411726,9.86575477792136e-05
1971,1983,GDP_pc_PPP_log,-1.68283345385804,0.00248457456624293,-1.70122316014088,2.59053635851679e-05
1971,1984,GDP_pc_PPP_log,-1.760729377288,0.000518853020858643,-1.78644187441429,6.80508423844649e-06
1971,1985,GDP_pc_PPP_log,-1.73934514639729,0.000584227751450174,-1.75871056094513,1.62224755412553e-06
1971,1986,GDP_pc_PPP_log,-1.85023219237896,0.000198860020489522,-1.8679607223662,7.8924044234872e-08
1971,1987,GDP_pc_PPP_log,-1.8169932510532,2.48108760333498e-05,-1.84601623514205,3.97516184080171e-08
1971,1988,GDP_pc_PPP_log,-1.88937680654534,1.20735417786838e-05,-1.91553620947206,2.0066152862892e-09
1971,1989,GDP_pc_PPP_log,-1.79872951150991,5.18159698657914e-06,-1.82504624050023,4.97303411052863e-09
1971,1990,GDP_pc_PPP_log,-1.85070383073394,6.43085402456434e-05,-1.87246010072998,2.40975989443169e-09
1971,1991,GDP_pc_PPP_log,-1.91710843350997,7.33516003925521e-05,-1.94323929932711,7.45933727855603e-10
1971,1992,GDP_pc_PPP_log,-1.90746186614985,7.24738554956345e-05,-1.93939898841946,3.03295869389476e-10
1971,1993,GDP_pc_PPP_log,-1.96398679051328,4.15503627033905e-05,-1.99798104744372,1.16593251145444e-10
1971,1994,GDP_pc_PPP_log,-1.99387119667811,1.6735997570425e-05,-2.02719067326081,5.74993892595609e-11
1971,1995,GDP_pc_PPP_log,-2.06048766478072,2.07757317389426e-06,-2.09594725624944,2.53608327130138e-12
1971,1996,GDP_pc_PPP_log,-1.99733055773749,3.49425606832966e-06,-2.03634294573121,3.49258746077984e-11
1971,1997,GDP_pc_PPP_log,-1.96676098215021,1.02950723838145e-06,-2.00231347990107,2.5432080297144e-12
1971,1998,GDP_pc_PPP_log,-1.87958263170827,2.2791983917431e-07,-1.91079031405923,6.38051577351857e-13
1971,1999,GDP_pc_PPP_log,-1.85264330312044,6.1221093316339e-07,-1.88375064140741,9.97878315470387e-14
1971,2000,GDP_pc_PPP_log,-1.80321848972314,4.09667049970273e-07,-1.83676333424837,3.02188425831313e-14
1971,2001,GDP_pc_PPP_log,-1.82520315996004,6.42244260620861e-08,-1.85402749167361,5.88352866867501e-16
1971,2002,GDP_pc_PPP_log,-1.8518879659676,3.72231116437437e-09,-1.88124250634371,1.13414047553532e-18
1971,2003,GDP_pc_PPP_log,-1.7525321040492,2.15110180020888e-10,-1.783902681363,1.0924765426132e-18
1971,2004,GDP_pc_PPP_log,-1.69928421672557,2.90185303259339e-11,-1.730500351766,4.49683486160255e-18
1971,2005,GDP_pc_PPP_log,-1.66008192129039,2.48709887281296e-12,-1.69483964235958,4.8422410916048e-18
1971,2006,GDP_pc_PPP_log,-1.62759411037986,6.07838440724813e-14,-1.66373441936123,4.69987537994391e-18
1971,2007,GDP_pc_PPP_log,-1.61291380705677,7.40399190009446e-15,-1.65086386779453,3.36649525202699e-18
1971,2008,GDP_pc_PPP_log,-1.57009088482362,1.46191132724129e-15,-1.60838111842887,2.03084897329511e-17
1971,2009,GDP_pc_PPP_log,-1.57109739388595,8.2795991416872e-16,-1.60938808398862,1.39818476362506e-17
1971,2010,GDP_pc_PPP_log,-1.58210150532492,8.39081980927853e-16,-1.62074616790372,1.4051106697829e-17
1971,2011,GDP_pc_PPP_log,-1.60153880763527,1.2163154580371e-14,-1.64112486771281,6.11991998266836e-17
1971,2012,GDP_pc_PPP_log,-1.58608474433558,7.93333902579584e-14,-1.62438143768848,5.07026645736685e-17
1971,2013,GDP_pc_PPP_log,-1.5909152907165,3.43974954439576e-14,-1.62719734102617,2.14603842461236e-17
1971,2014,GDP_pc_PPP_log,-1.57863608296385,3.31657198247053e-15,-1.61258149844778,3.09651663339694e-18
1971,2015,GDP_pc_PPP_log,-1.57666680028472,2.82075018242886e-15,-1.61034106533531,3.21591680368321e-18
1971,2016,GDP_pc_PPP_log,-1.57766079041455,2.64386802452554e-15,-1.61107674121982,2.86008333915477e-18
1972,1976,GDP_pc_PPP_log,-0.92822209411199,0.439141875099654,-0.989345188749342,0.131834816464143
1972,1977,GDP_pc_PPP_log,-1.07979071458277,0.302721199506019,-1.12818144827884,0.0465763346029713
1972,1978,GDP_pc_PPP_log,-1.3633904672037,0.137361569097875,-1.40703428699066,0.00755254729232506
1972,1979,GDP_pc_PPP_log,-1.18728775400809,0.132879912728444,-1.23282351657938,0.0137301722503981
1972,1980,GDP_pc_PPP_log,-1.26044040015854,0.0934555334219007,-1.30349631787421,0.00568306909781374
1972,1981,GDP_pc_PPP_log,-1.36840078250881,0.0908728089899468,-1.40024938918579,0.00256437917348931
1972,1982,GDP_pc_PPP_log,-1.55984696388141,0.0387579849195162,-1.58368844433884,0.000331863460617067
1972,1983,GDP_pc_PPP_log,-1.63736305322113,0.00645803447090437,-1.65900783067511,9.77164407833746e-05
1972,1984,GDP_pc_PPP_log,-1.71193574473871,0.00141541978689207,-1.74141039228646,2.83071508061417e-05
1972,1985,GDP_pc_PPP_log,-1.70306295193236,0.00147913299733363,-1.72659260201212,6.02929964269713e-06
1972,1986,GDP_pc_PPP_log,-1.8292825296632,0.000489646635161305,-1.84990821130878,2.62258110918478e-07
1972,1987,GDP_pc_PPP_log,-1.78737278040876,4.5832417302363e-05,-1.81820216128929,1.21242838115642e-07
1972,1988,GDP_pc_PPP_log,-1.85668335462138,2.77494639070666e-05,-1.88345447124121,7.18843411322842e-09
1972,1989,GDP_pc_PPP_log,-1.76152523087688,9.21281136647648e-06,-1.78658181937171,1.66044745463788e-08
1972,1990,GDP_pc_PPP_log,-1.81806749183466,0.000124973399954565,-1.84113160591517,6.90818214387765e-09
1972,1991,GDP_pc_PPP_log,-1.88732065767834,0.000139271260975991,-1.91559937794281,1.80356054033694e-09
1972,1992,GDP_pc_PPP_log,-1.87389944462638,0.000140966204347159,-1.9084231551472,7.10812637894803e-10
1972,1993,GDP_pc_PPP_log,-1.92612858329829,0.000112572772149701,-1.96272295243868,3.1124962234692e-10
1972,1994,GDP_pc_PPP_log,-1.96558008791659,4.49408813029602e-05,-2.00013813940008,1.37497581962127e-10
1972,1995,GDP_pc_PPP_log,-2.0394378885259,5.9415024555436e-06,-2.07802659967881,4.39982774460077e-12
1972,1996,GDP_pc_PPP_log,-1.96078867392582,1.11218004422389e-05,-2.00273974461317,8.1156699311174e-11
1972,1997,GDP_pc_PPP_log,-1.93299324473444,3.78165003573685e-06,-1.97056912079142,5.44947343247936e-12
1972,1998,GDP_pc_PPP_log,-1.85108771008032,1.13352574163843e-06,-1.88440564875797,1.20514919392473e-12
1972,1999,GDP_pc_PPP_log,-1.82491048269658,2.64706599758293e-06,-1.85812208447413,1.76919764120026e-13
1972,2000,GDP_pc_PPP_log,-1.76477651944944,1.9837036636513e-06,-1.80144217276498,7.64364765908984e-14
1972,2001,GDP_pc_PPP_log,-1.79155951745186,3.99858905815474e-07,-1.82454220502831,1.20467353272733e-15
1972,2002,GDP_pc_PPP_log,-1.81564613644183,2.79001161546566e-08,-1.84950813561429,2.09037749658856e-18
1972,2003,GDP_pc_PPP_log,-1.70627126411568,1.3225508678292e-09,-1.74285021787802,2.74507219734829e-18
1972,2004,GDP_pc_PPP_log,-1.65248162577414,8.66947412101201e-11,-1.68932660661586,1.30036944503374e-17
